HOVEDSKOLE_INST	INST_NR	INST_NAVN	ENHEDSART	INST_ADR	POSTNR	POSTDISTRIKT	TLF_NR	E_MAIL	WEB_ADR	INST_TYPE_NR	INST_TYPE_NAVN	INST_TYPE_GRUPPE	UNDERV_NIV	INST_LEDER	CVR_NR	KOMMUNE_NR	ADM_KOMMUNE_NAVN	BEL_KOMMUNE	BEL_KOMMUNE_NAVN	BEL_REGION	REGION_NAVN	EJER_KODE	EJERKODE_NAVN	P_NR	VEJKODE	GEO_BREDDE_GRAD	GEO_LAENGDE_GRAD
280941	280730	ZBC Handelsgymnasiet Næstved	Afdeling (underordnet enhed)	Handelsskolevej 3	4700	Næstved	5578 8888	zbc@zbc.dk	www.zbc.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Michael Kaas-Andersen	10521815			370	Næstved Kommune	1085	Region Sjælland	4	Selvejende. statslige	1003401183	582	55.25137083	11.78470399
281399	280731	Aarhus Business College. EUD10. Sønderhøj 28	Afdeling (underordnet enhed)	Sønderhøj 9	8260	Viby J	8936 3636	aabc@aabc.dk	www.aabc.dk	1012	Folkeskoler	Grundskoler mv.	10	Gitte Nørgaard	48570658			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003402075	8235	56.12048119	10.15895939
607410	280732	Social- og Sundhedsskolen Fredericia-Vejle-Horsens. Kolding afdeling	Afdeling (underordnet enhed)	c/o IBC Kolding. Tvedvej 7	6000	Kolding	7921 1200	sos@sosufvh.dk	www.sosufvh.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Anne Mette Vind	29551081			621	Kolding Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1020543589	8897	55.48438019	9.48567632
	280734	A2B Aarhus	Institution uden enheder	Vestergade 58N	8000	Aarhus C	2488 4815	sprogaarhus@a2b.dk	www.a2b.dk	1052	Sprogcentre	Voksenuddannelsesinstitutionerne		Marie Steiness	26017297			751	Aarhus Kommune	1082	Region Midtjylland	0	Private	1025820262	9110	56.15797339	10.20087812
	280736	Center For Socialpædagogik - STU	Institution uden enheder	Rugvænget 72	4720	Præstø	5536 3935	mhva@vordingborg.dk	vordingborg.dk/center-for-socialpaedagogik-vordingborg/vi-tilbyder/stu/	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Birgit Hansen	29189676	390	Vordingborg Kommune	390	Vordingborg Kommune	1085	Region Sjælland	2	Kommunale	1003299714	1335	55.11428415	12.05271387
	280737	STU Rødovre	Institution uden enheder	Nyholms Alle 47. 1.	2610	Rødovre	3637 9060	cn17776@rk.dk		1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Lotte Petersen	65307316	175	Rødovre Kommune	175	Rødovre Kommune	1084	Region Hovedstaden	2	Kommunale	1021057327	610		
280107	280739	SOSU H Hillerød (MUE)	Afdeling (underordnet enhed)	Munkeengen 22-26	3400	Hillerød	7226 6000	sosuh@sosuh.dk	www.sosuh.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Jeppe Rosengård Poulsen	33284101			219	Hillerød Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1018624210	5670	55.93058636	12.29313566
545406	280740	Social- og Sundhedsskolen Syd. Sønderborg	Afdeling (underordnet enhed)	Hilmar Finsens Gade 14	6400	Sønderborg	7333 4300	sosu@sosu-syd.dk	www.sosu-syd.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Joan Jessen	29556482			540	Sønderborg Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1021057602	733	54.90943117	9.79930045
545406	280741	Social- og Sundhedsskolen Syd. Campus Tønder	Afdeling (underordnet enhed)	Martin Hammerichsvej 3	6270	Tønder	7333 4300	sosu@sosu-syd.dk	www.sosu-syd.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Joan Jessen	29556482			550	Tønder Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1021057599	1052	54.94106547	8.85658243
	280742	Vasac Odsherred STU	Institution uden enheder	Venusvej 1	4500	Nykøbing Sj	5966 5551	larra@odsherred.dk		1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Lars Ravn	29188459	306	Odsherred Kommune	306	Odsherred Kommune	1085	Region Sjælland	2	Kommunale	1008830181	2697	55.92782971	11.65892246
	280743	Skolen for Gastronomi. Musik & Design	Institution uden enheder	Højskolevej 9	7100	Vejle	7585 8012	info@skolenfor.dk	www.skolenfor.dk	1011	Efterskoler	Grundskoler mv.	10	Mogens Sønderup	45609510			630	Vejle Kommune	1083	Region Syddanmark	5	Selvejende. private	1001871837	1093	55.67164465	9.57770044
	280744	Lille Næstved Skole	Hovedskole (institution med enheder)	Herlufsholmvej 16	4700	Næstved	5588 8000	llnaestvedskole@naestved.dk	www.lns.nu	1012	Folkeskoler	Grundskoler mv.	9	Torben Møller Nielsen	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003303190	624	55.23447624	11.74857365
	280745	Kobberbakkeskolen	Hovedskole (institution med enheder)	Parkvej 109	4700	Næstved	5588 8200	kobberbakkeskolen@naestved.dk	www.kobberbakkeskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Klaus da Cunha	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003303566	1237	55.20925654	11.76907116
	280746	Fladsåskolen	Hovedskole (institution med enheder)	Mogenstrup Parkvej 10A	4700	Næstved	0000 0000	fladsaaskolen@naestved.dk		1012	Folkeskoler	Grundskoler mv.	9	Bo Hauge Laursen	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003300701	1085	55.17864033	11.8687139
	280747	Susåskolen	Hovedskole (institution med enheder)	Holsted Alle 30	4700	Næstved	5588 8500	susaaskolen@naestved.dk	www.susaaskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Stefan Gentz	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1004894800	671	55.25672635	11.76810498
	280748	Holmegaardskolen	Hovedskole (institution med enheder)	Fensmark. Villavej 2	4684	Holmegaard 	5588 8600	holmegaardskolen@naestved.dk	www.Holmegaardskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Jørgen Rhode Wilms	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003301071	1984	55.2787772	11.81165777
	280749	Ellebækskolen	Institution uden enheder	Solsikkevej 20	4700	Næstved	5588 8700	ellebaekskolen@naestved.dk		1012	Folkeskoler	Grundskoler mv.	9	Anette Rumann	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003303906	1563	55.24270264	11.77342358
	280751	DEKRA Job ApS	Institution uden enheder	Kirkebjerg Allé 90	2605	Brøndby	4342 5425	info@dekra.dk		1052	Sprogcentre	Voksenuddannelsesinstitutionerne		Troels Lund	29786186			153	Brøndby Kommune	1084	Region Hovedstaden	0	Private	1012730566	341	55.65220502	12.40011518
	280752	Liv og Job. Stubbekøbing afdeling	Institution uden enheder	Hans Egedesvej 5	4850	Stubbekøbing	5444 1705	js@livogjob.dk		1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Jørgen Sulkjær	32978991			376	Guldborgsund Kommune	1085	Region Sjælland	0	Private	1016195878	743	54.88857862	12.03244639
280775	280753	Kerteminde Kommunale Ungdomsskole. Kerteminde 10. KlasseCenter	Afdeling (underordnet enhed)	Regnar Langesvej 1	5300	Kerteminde	6515 1780	adi@kerteminde.dk	www.kerteminde10klasse.dk	1012	Folkeskoler	Grundskoler mv.	10	Søren Hansen	29189706	440	Kerteminde Kommune	440	Kerteminde Kommune	1083	Region Syddanmark	2	Kommunale	1018057332	562	55.4550051	10.63761809
	280754	Autismecenter Nord-Bo	Institution uden enheder	Lindholm Brygge 2	9400	Nørresundby	9827 9002	js@nordbo.dk	nordbo.dk	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Jesper Schmith	20959835			851	Aalborg Kommune	1081	Region Nordjylland	6	Selvejende. kommunale	1017139653	4909	57.06631066	9.90224329
	280755	Heldagsskole Faaborg-Midtfyn	Institution uden enheder	Reventlowsgade 26 Korinth	5600	Faaborg	7253 6208	vantingeheldagssk-vp@fmk.dk	www.heldagsskolenvantinge.dk	1012	Folkeskoler	Grundskoler mv.	10	Anne Rasmussen	29188645	430	Faaborg-Midtfyn Kommune	430	Faaborg-Midtfyn Kommune	1083	Region Syddanmark	2	Kommunale	1019877120			
	280757	Vestegnens Sprog og Kompetencecenter. Kastrup	Institution uden enheder	Ved Stationen 7	2770	Kastrup	4328 3500	iajms@brondby.dk	www.vestegnenssprogcenter.dk	1052	Sprogcentre	Voksenuddannelsesinstitutionerne		Iain McIlquham Schmidt	65113015	153	Brøndby Kommune	185	Tårnby Kommune	1084	Region Hovedstaden	2	Kommunale	1016600535	2815		
461248	280758	HF & VUC FYN afd. Midt	Afdeling (underordnet enhed)	Kottesgade 21	5000	Odense C	6265 6840	admfu@vucfyn.dk	www.vucfyn.dk	1053	Voksenuddannelsescentre	Voksenuddannelsesinstitutionerne		Lars V Zimsen	29542791			461	Odense Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1021221216	4522	55.40236825	10.38129528
	280759	Aalborg Kulturskole	Institution uden enheder	Teglgårds Plads 1	9000	Aalborg	9931 4147	pvc-skole@aalborg.dk	www.aalborgkulturskole.dk	1014	Kommunale ungdomsskoler og ungdomskostskoler	Grundskoler mv.		Jan Jacobsen	29189420	851	Aalborg Kommune	851	Aalborg Kommune	1081	Region Nordjylland	2	Kommunale	1003385061	2797	57.04638402	9.9329399
	280760	Horsens Byskole	Hovedskole (institution med enheder)	Fussingsvej 6	8700	Horsens	7629 4070	horsensbyskole@horsens.dk	www.horsensbyskole.dk	1012	Folkeskoler	Grundskoler mv.	9	Erik Mønster	29189889	615	Horsens Kommune	615	Horsens Kommune	1082	Region Midtjylland	2	Kommunale	1003338196	2433	55.87239913	9.8393646
280760	280761	Horsens Byskole. specialskoleafdeling	Afdeling (underordnet enhed)	Fussingsvej 6	8700	Horsens	7629 4070	horsensbyskole@horsens.dk	www.horsensbyskole.dk	1015	Specialskoler for børn	Grundskoler mv.	9	Anette Leonhard	29189889	615	Horsens Kommune	615	Horsens Kommune	1082	Region Midtjylland	2	Kommunale	1003338196	2433	55.87239913	9.8393646
101408	280762	Maskinmesterskolen København - Campus Bornholm	Afdeling (underordnet enhed)	Minervavej 1	3700	Rønne	4225 7600	info@msk.dk	www.msk.dk	1081	Maritime uddannelsesinstitutioner	Institutioner med videregående uddannelser		Erik Andreasen	12565054			400	Bornholms Regionskommune	1084	Region Hovedstaden	4	Selvejende. statslige	1021105542	2676	55.10701847	14.71277956
461437	280763	Ph.d.-skolen ved det Humanistiske Fakultet	Afdeling (underordnet enhed)	Campusvej 55	5230	Odense M	6550 1000	humfak@sdu.dk	www.sdu.dk	1133	Ph.d. skoler			Carl Bache	29283958			461	Odense Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1003403113	1186	55.36864371	10.42817746
461437	280764	Ph.d-skolen ved Det Naturvidenskabelige Fakultet	Afdeling (underordnet enhed)	Campusvej 55	5230	Odense M	6550 2099	natphd@sdu.dk		1133	Ph.d. skoler			Jacob Kongsted	29283958			461	Odense Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1003403113	1186	55.36864371	10.42817746
461437	280765	Ph.d-skolen ved Det Samfundsvidenskabelige Fakultet	Afdeling (underordnet enhed)	Campus Odense. Campusvej 55	5230	Odense M	6550 3198	phdsek@sam.sdu.dk		1133	Ph.d. skoler			Nina Dietz Legind	29283958			461	Odense Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1003403113	1186	55.36864371	10.42817746
461437	280766	Ph.d.-skolen ved Det Sundhedsvidenskabelige Fakultet	Afdeling (underordnet enhed)	J.B. Winsløws Vej 19. 3.	5000	Odense C	6550 3903	phd@health.sdu.dk	www.sdu.dk	1133	Ph.d. skoler			Hans Jørn Kolmos	29283958			461	Odense Kommune	1083	Region Syddanmark	5	Selvejende. private	1011488419	3892	55.38666083	10.36262624
461437	280767	Ph.d.-skolen ved Det Tekniske Fakultet	Afdeling (underordnet enhed)	Campus Odense. Campusvej 55	5230	Odense M	6550 7433	tek-phd@tek.sdu.dk		1133	Ph.d. skoler			Peter Møller Juhl	29283958			461	Odense Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1003403113	1186	55.36864371	10.42817746
280299	280768	Ph.d.-skolen ved  Det Kgl. Akademi - Arkitektur. Design. Konservering	Afdeling (underordnet enhed)	Philip De Langes Allé 10. 2.	1435	København K	4170 1508	Henrik.Oxvig@kadk.dk		1133	Ph.d. skoler			Henrik Oxvig	18975734			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1003405013	5514	55.68156034	12.60354604
751426	280769	Ph.d.-skolen ved Arkitektskolen Aarhus og Designskolen Kolding	Afdeling (underordnet enhed)	Nørreport 20	8000	Aarhus C	8936 0000	a@aarch.dk		1133	Ph.d. skoler			Claus Peder Pedersen	27120717			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003405062	6080	56.1611886	10.21246295
101582	280773	Ph.d.-skolen ved Det Humanistiske Fakultet	Afdeling (underordnet enhed)	Karen Blixens Vej 4	2300	København S	5129 8429	phd@hrsc.ku.dk	phd.hum.ku.dk	1133	Ph.d. skoler			Julie Sommerlund	29979812			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1017020958	3570	55.66266575	12.58935777
101582	280774	Ph.d.-skolen ved Det Samfundsvidenskabelige Fakultet	Afdeling (underordnet enhed)	Øster Farimagsgade 5A	1353	København K	3533 6938	phd@hrsc.ku.dk	samf.ku.dk/phd-skolen/	1133	Ph.d. skoler				29979812			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1013624816	8588	55.68724314	12.5704712
	280775	Kerteminde Kommunale Ungdomsskole	Hovedskole (institution med enheder)	Regnar Langesvej 1	5300	Kerteminde	6515 1770	ungdomsskolen@kerteminde.dk		1014	Kommunale ungdomsskoler og ungdomskostskoler	Grundskoler mv.	10	Søren Hansen	29189706	440	Kerteminde Kommune	440	Kerteminde Kommune	1083	Region Syddanmark	2	Kommunale	1003313614	562	55.4550051	10.63761809
851446	280776	Aalborg Universitet. Den Humanistiske Ph.d.-skole	Afdeling (underordnet enhed)	Fibigerstræde 5	9220	Aalborg Øst	9940 9593	Hum-phd@adm.aau.dk	www.phd.hum.aau.dk	1133	Ph.d. skoler			Anette Therkelsen	29102384			851	Aalborg Kommune	1081	Region Nordjylland	4	Selvejende. statslige	1014987858	1905	57.01664945	9.97948959
851446	280777	The Doctoral School in Medicine. Biomedical Science and Technology	Afdeling (underordnet enhed)	Fredrik Bajers Vej 5	9220	Aalborg Øst	9940 9638	Doctoral.school@adm.aau.dk	www.medicine.aau.dk/doctoral-school/	1133	Ph.d. skoler			Thomas Greven-Nielsen	29102384			851	Aalborg Kommune	1081	Region Nordjylland	4	Selvejende. statslige	1010983920	2169	57.0150214	9.98686546
751465	280778	Aarhus BSS Graduate School	Afdeling (underordnet enhed)	Bygning 1327. Bartholins Allé 14. 3.	8000	Aarhus C	8715 2175	bss@au.dk	bss.au.dk/talent-development/phd/	1133	Ph.d. skoler			Per Baltzer Overgard	31119103			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1013139519	500	56.17099161	10.20288364
751465	280779	Graduate School of Health. Aarhus Universitet - Health	Afdeling (underordnet enhed)	Katrinebjergvej 89F. st.	8200	Aarhus N	8715 0000	graduateschoolhealth@au.dk	phd.au.dk/gradschools/health	1133	Ph.d. skoler			Helene Nørrelund	31119103			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1016442484	4185	56.17279144	10.19150398
101530	280788	Ph.d.-skolen ved IT Universitetet i København	Afdeling (underordnet enhed)	Rued Langgaards Vej 7	2300	København S	7218 5000	itu@itu.dk	www.itu.dk	1133	Ph.d. skoler			Laura Beloff	29057753			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1005162959	6005	55.65988623	12.59123498
101582	280789	PhD School of Science. UCPH	Afdeling (underordnet enhed)	Bülowsvej 17	1870	Frederiksberg C	3533 2705	phd@science.ku.dk	www.science.ku.dk/english/research/phd/student/	1133	Ph.d. skoler			Morten Pejrup	29979812			147	Frederiksberg Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1003404200	115	55.67960201	12.54210004
101582	280790	Graduate School of Health and Medical Sciences. Københavns Universitet	Afdeling (underordnet enhed)	Mærsk Tårnet 7.2. Blegdamsvej 3B	2200	København N	3532 6570	phdschool@sund.ku.dk	www.healthsciences.ku.dk/phd	1133	Ph.d. skoler			Jørn Wulff Helge	29979812			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1013623488	600	55.69320436	12.56498044
101582	280791	Ph.d.-skolen ved Det Juridiske Fakultet	Afdeling (underordnet enhed)	Karen Blixens Plads 16	2300	København S	3532 4064	phd@hrsc.ku.dk	jura.ku.dk/phd	1133	Ph.d. skoler			Helle Krunke	29979812			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1013622449	3569	55.66210107	12.58820257
	280792	Allerød Privatskole	Institution uden enheder	Sortemosevej 15	3450	Allerød	6066 8669	info@alleroedprivatskole.dk	www.alleroedprivatskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	8	Mikkel Kofod Løvenhøj	36346590			201	Allerød Kommune	1084	Region Hovedstaden	5	Selvejende. private	1020128638	7839	55.8656979	12.37473858
	280793	Individualisterne	Institution uden enheder	Baghuset. Kalundborgvej 39	4200	Slagelse	2787 0800	jjj@individualisterne.com	www.individualisterne.com	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		John Juul Jensen	36396393			330	Slagelse Kommune	1085	Region Sjælland	6	Selvejende. kommunale	1019768518	814		
280744	280794	Lille Næstved Skole. afd. Karrebækvej	Afdeling (underordnet enhed)	Karrebækvej 70	4700	Næstved	5588 8090	llnaestvedskole@naestved.dk	www.lns.nu	1012	Folkeskoler	Grundskoler mv.	6	Torben Møller Nielsen	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003302960	792	55.22069868	11.73301798
280744	280795	Lille Næstved Skole. afd. Sandved	Afdeling (underordnet enhed)	Grønbrovej 1A	4262	Sandved	5588 8030	llnaestvedskole@naestved.dk	www.lns.nu	1012	Folkeskoler	Grundskoler mv.	6	Torben Møller Nielsen	29189625	370	Næstved Kommune	370	Næstved Kommune	1085	Region Sjælland	2	Kommunale	1003291828	532	55.25506752	11.52061656
101497	280798	Niels Brock Det Internationale Gymnasium	Afdeling (underordnet enhed)	Linnésgade 2	1361	København K	3341 9100	dighhx@brock.dk	nielsbrock.dk/handelsgymnasier/det-internationale-gymnasium	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Birgitte Faber	60798419			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1021401605	4352	55.68214163	12.56900162
	280800	Holbæk By Skole	Hovedskole (institution med enheder)	Vandtårnsvej 3	4300	Holbæk	7236 7010	holbaekbyskole@holb.dk	www.holbækbyskole.dk	1012	Folkeskoler	Grundskoler mv.	9	Morten Mygind Jensen	29189447	316	Holbæk Kommune	316	Holbæk Kommune	1085	Region Sjælland	2	Kommunale	1003292757	1804	55.71048636	11.70069905
	280801	Kildedamsskolen	Hovedskole (institution med enheder)	Hjortholmvej 9B	4340	Tølløse	7236 7820	Kildedamsskolen@holb.dk	kildedamsskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Per Gjerrild	29189447	316	Holbæk Kommune	316	Holbæk Kommune	1085	Region Sjælland	2	Kommunale	1003293005	579	55.61603863	11.7614339
	280802	Skovvejens Skole	Hovedskole (institution med enheder)	Gl. Skovvej 150B	4420	Regstrup	7236 7200	SkovvejensSkole@holb.dk	www.skovvejens-skole.dk	1012	Folkeskoler	Grundskoler mv.	9	Bo Pedersen	29189447	316	Holbæk Kommune	316	Holbæk Kommune	1085	Region Sjælland	2	Kommunale	1003293558	475	55.66337987	11.63193842
	280803	Katrinedalskolen	Hovedskole (institution med enheder)	Tuse Byvej 2	4300	Holbæk	7236 7430	katrinedalskolen@holb.dk	katrinedalskolen.dk	1012	Folkeskoler	Grundskoler mv.	9	Ib Krogh	29189447	316	Holbæk Kommune	316	Holbæk Kommune	1085	Region Sjælland	2	Kommunale	1003297358	1727	55.71215728	11.62963587
	280804	Kratbjergskolen	Hovedskole (institution med enheder)	Rådhusvej 5	3450	Allerød	4813 0330	Kratbjergskolen@alleroed.dk	kratbjergskolen.skoleporten.dk	1012	Folkeskoler	Grundskoler mv.	9	Morten Permin	60183112	201	Allerød Kommune	201	Allerød Kommune	1084	Region Hovedstaden	2	Kommunale	1003276030	6980	55.86435699	12.33762752
	280805	Lillevang Skole	Institution uden enheder	Poppelvej 1A	3450	Allerød	4813 3200	lillevangskole@alleroed.dk		1012	Folkeskoler	Grundskoler mv.	9	Tue Bach Andersen	60183112	201	Allerød Kommune	201	Allerød Kommune	1084	Region Hovedstaden	2	Kommunale	1003276261	6378		
